aggregator,attack,round,num_honest,num_attackers,dim,byzantine_fraction,seed,distance_from_true_value,asr
fedavg,alie,0,8,4,3,0.2,4,0.20987375,1.0596203
fedavg,alie,0,8,4,3,0.2,5,0.074421,0.57776403
krum,gaussian,0,8,1,3,0.2,1,0.13920565,0.0015461276
krum,gaussian,0,8,1,3,0.2,2,0.3879176,0.003477556
krum,gaussian,0,8,1,3,0.2,3,0.20969842,0.0037210372
krum,gaussian,0,8,1,3,0.2,4,0.4022157,0.028355142
krum,gaussian,0,8,1,3,0.2,5,0.3633399,0.006074474
krum,gaussian,0,8,2,3,0.2,1,0.13920565,0.002739306
krum,gaussian,0,8,2,3,0.2,2,0.3879176,0.004897767
krum,gaussian,0,8,2,3,0.2,3,0.20969842,0.004722466
krum,gaussian,0,8,2,3,0.2,4,0.4022157,0.0075322376
krum,gaussian,0,8,2,3,0.2,5,0.3633399,0.007855927
krum,gaussian,0,8,3,3,0.2,1,0.13920565,0.0042166417
krum,gaussian,0,8,3,3,0.2,2,0.111764275,0.0022023623
krum,gaussian,0,8,3,3,0.2,3,0.3303304,0.011246664
krum,gaussian,0,8,3,3,0.2,4,0.4022157,0.013008123
krum,gaussian,0,8,3,3,0.2,5,0.3633399,0.014280771
krum,gaussian,0,8,4,3,0.2,1,0.97641253,0.06106617
krum,gaussian,0,8,4,3,0.2,2,0.35926625,0.0076509775
krum,gaussian,0,8,4,3,0.2,3,0.18093003,0.011390543
krum,gaussian,0,8,4,3,0.2,4,0.5963896,0.0137502
krum,gaussian,0,8,4,3,0.2,5,0.3633399,0.011413895
krum,sign_flipping,0,8,1,3,0.2,1,0.13920565,0.013084582
krum,sign_flipping,0,8,1,3,0.2,2,0.3879176,0.03818409
krum,sign_flipping,0,8,1,3,0.2,3,0.20969842,0.019623676
krum,sign_flipping,0,8,1,3,0.2,4,0.4022157,0.036227167
krum,sign_flipping,0,8,1,3,0.2,5,0.3633399,0.034410838
krum,sign_flipping,0,8,2,3,0.2,1,0.13920565,0.013084582
krum,sign_flipping,0,8,2,3,0.2,2,0.3879176,0.03818409
krum,sign_flipping,0,8,2,3,0.2,3,0.20969842,0.019623676
krum,sign_flipping,0,8,2,3,0.2,4,0.4022157,0.036227167
krum,sign_flipping,0,8,2,3,0.2,5,0.3633399,0.034410838
krum,sign_flipping,0,8,3,3,0.2,1,0.13920565,0.013084582
krum,sign_flipping,0,8,3,3,0.2,2,0.111764275,0.01100135
krum,sign_flipping,0,8,3,3,0.2,3,0.3303304,0.030912474
krum,sign_flipping,0,8,3,3,0.2,4,0.4022157,0.036227167
krum,sign_flipping,0,8,3,3,0.2,5,0.3633399,0.034410838
krum,sign_flipping,0,8,4,3,0.2,1,0.29861993,0.028068667
krum,sign_flipping,0,8,4,3,0.2,2,0.66099375,0.06506394
krum,sign_flipping,0,8,4,3,0.2,3,0.3278134,0.030676931
krum,sign_flipping,0,8,4,3,0.2,4,0.27283815,0.02457426
krum,sign_flipping,0,8,4,3,0.2,5,0.4915579,0.04655398
krum,scaling,0,8,1,3,0.2,1,0.13920565,0.00016240077
krum,scaling,0,8,1,3,0.2,2,0.3879176,0.00045234253
krum,scaling,0,8,1,3,0.2,3,0.20969842,0.00024464505
krum,scaling,0,8,1,3,0.2,4,0.4022157,0.00046942153
krum,scaling,0,8,1,3,0.2,5,0.3633399,0.00042384947
krum,scaling,0,8,2,3,0.2,1,0.13920565,0.00016240077
krum,scaling,0,8,2,3,0.2,2,0.3879176,0.00045234253
krum,scaling,0,8,2,3,0.2,3,0.20969842,0.00024464505
krum,scaling,0,8,2,3,0.2,4,0.4022157,0.00046942153
krum,scaling,0,8,2,3,0.2,5,0.3633399,0.00042384947
krum,scaling,0,8,3,3,0.2,1,0.13920565,0.00016240076
krum,scaling,0,8,3,3,0.2,2,0.111764275,0.00013032595
krum,scaling,0,8,3,3,0.2,3,0.3303304,0.00038538058
krum,scaling,0,8,3,3,0.2,4,0.4022157,0.00046942153
krum,scaling,0,8,3,3,0.2,5,0.3633399,0.00042384947
krum,scaling,0,8,4,3,0.2,1,0.54764664,0.0006388982
krum,scaling,0,8,4,3,0.2,2,0.8299779,0.00096781977
krum,scaling,0,8,4,3,0.2,3,0.6514115,0.0007599704
krum,scaling,0,8,4,3,0.2,4,0.5963896,0.00069603976
krum,scaling,0,8,4,3,0.2,5,0.47334316,0.00055217237
krum,alie,0,8,1,3,0.2,1,0.09130984,1.0
krum,alie,0,8,1,3,0.2,2,0.16155167,1.0
krum,alie,0,8,1,3,0.2,3,0.16640949,1.0
krum,alie,0,8,1,3,0.2,4,0.28895798,1.2115304
krum,alie,0,8,1,3,0.2,5,0.08631606,1.0
krum,alie,0,8,2,3,0.2,1,0.09130984,1.0
krum,alie,0,8,2,3,0.2,2,0.16155167,1.0
krum,alie,0,8,2,3,0.2,3,0.16640949,1.0
krum,alie,0,8,2,3,0.2,4,0.23850659,1.0
krum,alie,0,8,2,3,0.2,5,0.41408008,4.7972546
krum,alie,0,8,3,3,0.2,1,0.1412286,1.0
krum,alie,0,8,3,3,0.2,2,0.24241716,1.0
krum,alie,0,8,3,3,0.2,3,0.15668374,1.0000002
krum,alie,0,8,3,3,0.2,4,0.19806506,1.0
krum,alie,0,8,3,3,0.2,5,0.12880865,1.0000004
krum,alie,0,8,4,3,0.2,1,0.1412286,1.0
krum,alie,0,8,4,3,0.2,2,0.24241716,1.0
krum,alie,0,8,4,3,0.2,3,0.15668374,1.0
krum,alie,0,8,4,3,0.2,4,0.19806506,1.0
krum,alie,0,8,4,3,0.2,5,0.12880865,1.0
multi_krum,gaussian,0,8,1,3,0.2,1,0.09130984,0.001014159
multi_krum,gaussian,0,8,1,3,0.2,2,0.16155167,0.0014482585
multi_krum,gaussian,0,8,1,3,0.2,3,0.16640949,0.0029528877
multi_krum,gaussian,0,8,1,3,0.2,4,0.23850659,0.016814083
multi_krum,gaussian,0,8,1,3,0.2,5,0.08631606,0.0014430693
multi_krum,gaussian,0,8,2,3,0.2,1,0.09130984,0.0017968063
multi_krum,gaussian,0,8,2,3,0.2,2,0.16155167,0.0020397177
multi_krum,gaussian,0,8,2,3,0.2,3,0.16640949,0.0037475876
multi_krum,gaussian,0,8,2,3,0.2,4,0.23850659,0.0044664796
multi_krum,gaussian,0,8,2,3,0.2,5,0.08631606,0.0018662761
multi_krum,gaussian,0,8,3,3,0.2,1,2.58125,0.078187965
multi_krum,gaussian,0,8,3,3,0.2,2,7.4433074,0.14667352
multi_krum,gaussian,0,8,3,3,0.2,3,3.2536564,0.110776305
multi_krum,gaussian,0,8,3,3,0.2,4,1.5576994,0.050377812
multi_krum,gaussian,0,8,3,3,0.2,5,6.6829195,0.26266658
multi_krum,gaussian,0,8,4,3,0.2,1,4.268806,0.26697695
multi_krum,gaussian,0,8,4,3,0.2,2,11.193458,0.23837723
multi_krum,gaussian,0,8,4,3,0.2,3,3.2959535,0.20749845
multi_krum,gaussian,0,8,4,3,0.2,4,3.9846725,0.091869555
multi_krum,gaussian,0,8,4,3,0.2,5,10.62555,0.33378914
multi_krum,sign_flipping,0,8,1,3,0.2,1,0.09130984,0.008582634
multi_krum,sign_flipping,0,8,1,3,0.2,2,0.16155167,0.015902098
multi_krum,sign_flipping,0,8,1,3,0.2,3,0.16640949,0.015572678
multi_krum,sign_flipping,0,8,1,3,0.2,4,0.23850659,0.02148205
multi_krum,sign_flipping,0,8,1,3,0.2,5,0.08631606,0.008174736
multi_krum,sign_flipping,0,8,2,3,0.2,1,0.09130984,0.008582634
multi_krum,sign_flipping,0,8,2,3,0.2,2,0.16155167,0.015902098
